ReportingPeriodStartDate,ReportingPeriodEndDate,OrgCode,MeasureID,MeasureName,Valid_Suppressed,Default_Suppressed,Invalid_Suppressed,Missing_Suppressed,Denominator_Suppressed
01/04/2023,31/03/2024,NKI,IDQ04,Gender,31235,35,10,95,31375
01/04/2023,31/03/2024,NKI,IDQ05,Ethnic Category,28275,750,*,2350,31375
01/04/2023,31/03/2024,NKI,IDQ06,Ex-British Armed Forces Indicator,17750,*,*,13625,31375
01/04/2023,31/03/2024,NKI,IDQ08,Disability Code,29650,*,*,*,29650
01/04/2023,31/03/2024,NKI,IDQ09,Sexual Orientation Code,30525,*,*,13685,44210
01/04/2023,31/03/2024,NKI,IDQ10,Religion Code,18720,*,*,21960,40680
01/04/2023,31/03/2024,NKI,IDQ11,Referral Received Date,27745,*,*,*,27745
01/04/2023,31/03/2024,NKI,IDQ12,Referral Discharge Date,22645,*,*,5100,27745
01/04/2023,31/03/2024,NKI,IDQ13,Referral Discharge Reason,22645,*,*,*,22645
01/04/2023,31/03/2024,NKI,IDQ16,Organisation Identifier (Code of Commissioner),27745,*,*,*,27745
01/04/2023,31/03/2024,NKI,IDQ17,Consultation Medium Used,79740,*,90,10,79835
01/04/2023,31/03/2024,NKI,IDQ18,Care Contact Therapy Mode,79815,*,*,20,79835
01/04/2023,31/03/2024,NKI,IDQ19,Psychotropic Medication Usage Indicator Code,67405,925,*,11510,79835
01/04/2023,31/03/2024,NKI,IDQ20,Internet Enabled Therapy Programme,*,*,*,79835,79835
01/04/2023,31/03/2024,NKI,IDQ21,Long Term Condition Flag,79835,*,*,*,79835
01/04/2023,31/03/2024,NKI,IDQ22,Care Activity Therapy Type,79460,*,1315,*,80775
01/04/2023,31/03/2024,NKI,IDQ26,Adult Mental Health Care Cluster,745,*,*,27005,27745
01/04/2023,31/03/2024,NKI,IDQ31,Assessment of Initial Caseness,6920,*,*,*,6920
01/04/2023,31/03/2024,NKI,IDQ32,Paired Score Completeness,6825,*,*,*,6920
01/04/2023,31/03/2024,NKI,IDQ33,ADSM Completeness,305,*,*,*,6920
01/04/2023,31/03/2024,NKI,IDQ38,Validity of Treatment Questionnaire Date,8100,*,35,*,8135
01/04/2023,31/03/2024,NKI,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),7555,*,370,*,7925
01/04/2023,31/03/2024,NKI,IDQ40,Validity of Treatment Questionnaire Question 1 Score,790,*,*,*,790
01/04/2023,31/03/2024,NKI,IDQ41,Validity of Treatment Questionnaire Question 2 Score,790,*,*,*,790
01/04/2023,31/03/2024,NKI,IDQ42,Validity of Treatment Questionnaire Question 3 Score,790,*,*,*,790
01/04/2023,31/03/2024,NKI,IDQ43,Validity of Treatment Questionnaire Question 4 Score,790,*,*,*,790
01/04/2023,31/03/2024,NKI,IDQ44,Validity of Treatment Questionnaire Question 5 Score,790,*,*,*,790
01/04/2023,31/03/2024,NKI,IDQ45,Validity of Treatment Questionnaire Question 6 Score,255,*,*,*,255
01/04/2023,31/03/2024,NKI,IDQ46,Validity of All PEQ Treatment Fields,790,*,*,*,790
01/04/2023,31/03/2024,NKI,IDQ47,Validity of Assessment Questionnaire Date,9965,*,80,*,10045
01/04/2023,31/03/2024,NKI,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),1240,*,7240,*,8475
01/04/2023,31/03/2024,NKI,IDQ49,Validity of Assessment 1 Field,1405,*,*,*,1405
01/04/2023,31/03/2024,NKI,IDQ50,Validity of Assessment 2 Field,1405,*,*,*,1405
01/04/2023,31/03/2024,NKI,IDQ51,Validity of Assessment 3 Field,1405,*,*,*,1405
01/04/2023,31/03/2024,NKI,IDQ52,Validity of Assessment 4 Field,1405,*,*,*,1405
01/04/2023,31/03/2024,NKI,IDQ53,Validity of Satisfaction Question 1 Score,1405,*,*,*,1405
01/04/2023,31/03/2024,NKT,IDQ01,NHS Number Status,3540,*,*,*,3540
01/04/2023,31/03/2024,NKT,IDQ02,Age At Start Of Reporting Period,3540,*,*,*,3540
01/04/2023,31/03/2024,NKT,IDQ03,Postcode District,3495,*,*,45,3540
01/04/2023,31/03/2024,NKT,IDQ04,Gender,3490,*,*,45,3540
01/04/2023,31/03/2024,NKT,IDQ05,Ethnic Category,3480,30,*,30,3540
01/04/2023,31/03/2024,NKT,IDQ06,Ex-British Armed Forces Indicator,2905,*,*,630,3540
01/04/2023,31/03/2024,NKT,IDQ08,Disability Code,3510,*,*,*,3510
01/04/2023,31/03/2024,NKT,IDQ09,Sexual Orientation Code,3010,*,*,595,3605
01/04/2023,31/03/2024,NKT,IDQ10,Religion Code,3215,*,*,395,3610
01/04/2023,31/03/2024,NKT,IDQ11,Referral Received Date,3500,*,*,*,3500
01/04/2023,31/03/2024,NKT,IDQ12,Referral Discharge Date,3375,*,*,125,3500
01/04/2023,31/03/2024,NKT,IDQ13,Referral Discharge Reason,3375,*,*,*,3375
01/04/2023,31/03/2024,NKT,IDQ16,Organisation Identifier (Code of Commissioner),3500,*,*,*,3500
01/04/2023,31/03/2024,NKT,IDQ17,Consultation Medium Used,12170,*,*,65,12235
01/04/2023,31/03/2024,NKT,IDQ18,Care Contact Therapy Mode,12160,*,*,75,12235
01/04/2023,31/03/2024,NKT,IDQ19,Psychotropic Medication Usage Indicator Code,12135,20,*,75,12235
01/04/2023,31/03/2024,NKT,IDQ20,Internet Enabled Therapy Programme,*,*,*,12235,12235
01/04/2023,31/03/2024,NKT,IDQ21,Long Term Condition Flag,12235,*,*,*,12235
01/04/2023,31/03/2024,NKT,IDQ22,Care Activity Therapy Type,12165,*,50,*,12215
01/04/2023,31/03/2024,NKT,IDQ26,Adult Mental Health Care Cluster,2695,*,*,805,3500
01/04/2023,31/03/2024,NKT,IDQ31,Assessment of Initial Caseness,1545,*,*,*,1545
01/04/2023,31/03/2024,NKT,IDQ32,Paired Score Completeness,1515,*,*,*,1545
01/04/2023,31/03/2024,NKT,IDQ33,ADSM Completeness,185,*,*,*,1545
01/04/2023,31/03/2024,NKT,IDQ38,Validity of Treatment Questionnaire Date,795,*,10,*,805
01/04/2023,31/03/2024,NKT,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),725,*,60,*,785
01/04/2023,31/03/2024,NKT,IDQ40,Validity of Treatment Questionnaire Question 1 Score,130,*,*,*,130
01/04/2023,31/03/2024,NKT,IDQ41,Validity of Treatment Questionnaire Question 2 Score,130,*,*,*,130
01/04/2023,31/03/2024,NKT,IDQ42,Validity of Treatment Questionnaire Question 3 Score,130,*,*,*,130
01/04/2023,31/03/2024,NKT,IDQ43,Validity of Treatment Questionnaire Question 4 Score,130,*,*,*,130
01/04/2023,31/03/2024,NKT,IDQ44,Validity of Treatment Questionnaire Question 5 Score,130,*,*,*,130
01/04/2023,31/03/2024,NKT,IDQ45,Validity of Treatment Questionnaire Question 6 Score,60,*,*,*,60
01/04/2023,31/03/2024,NKT,IDQ46,Validity of All PEQ Treatment Fields,130,*,*,*,130
01/04/2023,31/03/2024,NKT,IDQ47,Validity of Assessment Questionnaire Date,385,*,*,*,385
01/04/2023,31/03/2024,NKT,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),65,*,305,*,375
01/04/2023,31/03/2024,NKT,IDQ49,Validity of Assessment 1 Field,85,*,*,*,85
01/04/2023,31/03/2024,NKT,IDQ50,Validity of Assessment 2 Field,85,*,*,*,85
01/04/2023,31/03/2024,NKT,IDQ51,Validity of Assessment 3 Field,85,*,*,*,85
01/04/2023,31/03/2024,NKT,IDQ52,Validity of Assessment 4 Field,85,*,*,*,85
01/04/2023,31/03/2024,NKT,IDQ53,Validity of Satisfaction Question 1 Score,85,*,*,*,85
01/04/2023,31/03/2024,NLS,IDQ01,NHS Number Status,24885,*,*,*,24885
01/04/2023,31/03/2024,NLS,IDQ02,Age At Start Of Reporting Period,24885,*,*,*,24885
01/04/2023,31/03/2024,NLS,IDQ03,Postcode District,24855,*,*,30,24885
01/04/2023,31/03/2024,NLS,IDQ04,Gender,24545,345,*,*,24885
01/04/2023,31/03/2024,NLS,IDQ05,Ethnic Category,24580,305,*,*,24885
01/04/2023,31/03/2024,NLS,IDQ06,Ex-British Armed Forces Indicator,24855,*,*,35,24885
01/04/2023,31/03/2024,NLS,IDQ08,Disability Code,22375,*,*,*,22375
01/04/2023,31/03/2024,NLS,IDQ09,Sexual Orientation Code,22635,*,*,3440,26075
01/04/2023,31/03/2024,NLS,IDQ10,Religion Code,24340,*,*,1810,26155
01/04/2023,31/03/2024,NLS,IDQ11,Referral Received Date,24225,*,*,*,24225
01/04/2023,31/03/2024,NLS,IDQ12,Referral Discharge Date,20985,*,*,3240,24225
01/04/2023,31/03/2024,NLS,IDQ13,Referral Discharge Reason,20715,*,260,10,20985
01/04/2023,31/03/2024,NLS,IDQ16,Organisation Identifier (Code of Commissioner),24225,*,*,*,24225
01/04/2023,31/03/2024,NLS,IDQ17,Consultation Medium Used,70890,*,*,*,70890
01/04/2023,31/03/2024,NLS,IDQ18,Care Contact Therapy Mode,70890,*,*,*,70890
01/04/2023,31/03/2024,NLS,IDQ19,Psychotropic Medication Usage Indicator Code,64820,2520,*,3550,70890
01/04/2023,31/03/2024,NLS,IDQ20,Internet Enabled Therapy Programme,*,*,*,70890,70890
01/04/2023,31/03/2024,NLS,IDQ21,Long Term Condition Flag,70890,*,*,*,70890
01/04/2023,31/03/2024,NLS,IDQ22,Care Activity Therapy Type,69760,*,40,70655,140455
01/04/2023,31/03/2024,NLS,IDQ26,Adult Mental Health Care Cluster,3090,*,*,21130,24225
01/04/2023,31/03/2024,NLS,IDQ31,Assessment of Initial Caseness,12015,*,*,*,12020
01/04/2023,31/03/2024,NLS,IDQ32,Paired Score Completeness,11965,*,*,*,12020
01/04/2023,31/03/2024,NLS,IDQ33,ADSM Completeness,1380,*,*,*,12020
01/04/2023,31/03/2024,NLS,IDQ38,Validity of Treatment Questionnaire Date,30270,*,490,*,30760
01/04/2023,31/03/2024,NLS,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),30255,*,375,*,30630
01/04/2023,31/03/2024,NLS,IDQ40,Validity of Treatment Questionnaire Question 1 Score,4470,*,*,*,4470
01/04/2023,31/03/2024,NLS,IDQ41,Validity of Treatment Questionnaire Question 2 Score,4470,*,*,*,4470
01/04/2023,31/03/2024,NLS,IDQ42,Validity of Treatment Questionnaire Question 3 Score,4465,*,*,*,4465
01/04/2023,31/03/2024,NLS,IDQ43,Validity of Treatment Questionnaire Question 4 Score,4465,*,*,*,4465
01/04/2023,31/03/2024,NLS,IDQ44,Validity of Treatment Questionnaire Question 5 Score,4470,*,*,*,4470
01/04/2023,31/03/2024,NLS,IDQ45,Validity of Treatment Questionnaire Question 6 Score,1995,*,2470,*,4465
01/04/2023,31/03/2024,NLS,IDQ46,Validity of All PEQ Treatment Fields,4475,*,2470,*,6945
01/04/2023,31/03/2024,NLS,IDQ47,Validity of Assessment Questionnaire Date,46610,*,995,*,47605
01/04/2023,31/03/2024,NLS,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),8170,*,35985,*,44155
01/04/2023,31/03/2024,NLS,IDQ49,Validity of Assessment 1 Field,8095,*,*,*,8095
01/04/2023,31/03/2024,NLS,IDQ50,Validity of Assessment 2 Field,7920,*,*,*,7920
01/04/2023,31/03/2024,NLS,IDQ51,Validity of Assessment 3 Field,7920,*,*,*,7920
01/04/2023,31/03/2024,NLS,IDQ52,Validity of Assessment 4 Field,7915,*,*,*,7915
01/04/2023,31/03/2024,NLS,IDQ53,Validity of Satisfaction Question 1 Score,7900,*,*,*,7900
01/04/2023,31/03/2024,NMG,IDQ01,NHS Number Status,965,*,*,*,965
01/04/2023,31/03/2024,NMG,IDQ02,Age At Start Of Reporting Period,965,*,*,*,965
01/04/2023,31/03/2024,NMG,IDQ03,Postcode District,960,*,*,*,965
01/04/2023,31/03/2024,NMG,IDQ04,Gender,965,*,*,*,965
01/04/2023,31/03/2024,NMG,IDQ05,Ethnic Category,915,45,*,*,965
01/04/2023,31/03/2024,NMG,IDQ06,Ex-British Armed Forces Indicator,965,*,*,*,965
01/04/2023,31/03/2024,NMG,IDQ08,Disability Code,15,*,*,*,15
01/04/2023,31/03/2024,NMG,IDQ09,Sexual Orientation Code,*,*,*,965,965
01/04/2023,31/03/2024,NMG,IDQ10,Religion Code,*,*,*,965,965
01/04/2023,31/03/2024,NMG,IDQ11,Referral Received Date,965,*,*,*,965
01/04/2023,31/03/2024,NMG,IDQ12,Referral Discharge Date,560,*,*,400,965
01/04/2023,31/03/2024,NMG,IDQ13,Referral Discharge Reason,370,*,*,190,560
01/04/2023,31/03/2024,NMG,IDQ16,Organisation Identifier (Code of Commissioner),965,*,*,*,965
01/04/2023,31/03/2024,NMG,IDQ17,Consultation Medium Used,4440,*,*,*,4440
01/04/2023,31/03/2024,NMG,IDQ18,Care Contact Therapy Mode,4410,*,*,35,4440
01/04/2023,31/03/2024,NMG,IDQ19,Psychotropic Medication Usage Indicator Code,4365,20,*,55,4440
01/04/2023,31/03/2024,NMG,IDQ20,Internet Enabled Therapy Programme,*,*,*,4440,4440
01/04/2023,31/03/2024,NMG,IDQ21,Long Term Condition Flag,4440,*,*,*,4440
01/04/2023,31/03/2024,NMG,IDQ22,Care Activity Therapy Type,*,*,*,5490,5490
01/04/2023,31/03/2024,NMG,IDQ26,Adult Mental Health Care Cluster,*,*,*,960,965
01/04/2023,31/03/2024,NMG,IDQ31,Assessment of Initial Caseness,345,*,*,*,345
01/04/2023,31/03/2024,NMG,IDQ32,Paired Score Completeness,345,*,*,*,345
01/04/2023,31/03/2024,NMG,IDQ33,ADSM Completeness,*,*,*,*,345
01/04/2023,31/03/2024,NMG,IDQ38,Validity of Treatment Questionnaire Date,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ40,Validity of Treatment Questionnaire Question 1 Score,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ41,Validity of Treatment Questionnaire Question 2 Score,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ42,Validity of Treatment Questionnaire Question 3 Score,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ43,Validity of Treatment Questionnaire Question 4 Score,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ44,Validity of Treatment Questionnaire Question 5 Score,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ45,Validity of Treatment Questionnaire Question 6 Score,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ46,Validity of All PEQ Treatment Fields,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ47,Validity of Assessment Questionnaire Date,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ49,Validity of Assessment 1 Field,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ50,Validity of Assessment 2 Field,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ51,Validity of Assessment 3 Field,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ52,Validity of Assessment 4 Field,*,*,*,*,*
01/04/2023,31/03/2024,NMG,IDQ53,Validity of Satisfaction Question 1 Score,*,*,*,*,*
01/04/2023,31/03/2024,NMQ,IDQ01,NHS Number Status,1285,*,*,*,1285
01/04/2023,31/03/2024,NMQ,IDQ02,Age At Start Of Reporting Period,1285,*,*,*,1285
01/04/2023,31/03/2024,NMQ,IDQ03,Postcode District,1285,*,*,*,1285
01/04/2023,31/03/2024,NMQ,IDQ04,Gender,1285,*,*,*,1285
01/04/2023,31/03/2024,NMQ,IDQ05,Ethnic Category,1010,20,*,255,1285
01/04/2023,31/03/2024,NMQ,IDQ06,Ex-British Armed Forces Indicator,1030,*,*,255,1285
01/04/2023,31/03/2024,NMQ,IDQ08,Disability Code,1060,*,*,*,1060
01/04/2023,31/03/2024,NMQ,IDQ09,Sexual Orientation Code,75,*,*,1215,1290
01/04/2023,31/03/2024,NMQ,IDQ10,Religion Code,910,*,*,390,1300
01/04/2023,31/03/2024,NMQ,IDQ11,Referral Received Date,1280,*,*,*,1280
01/04/2023,31/03/2024,NMQ,IDQ12,Referral Discharge Date,1145,*,*,130,1280
01/04/2023,31/03/2024,NMQ,IDQ13,Referral Discharge Reason,1145,*,*,*,1145
01/04/2023,31/03/2024,NMQ,IDQ16,Organisation Identifier (Code of Commissioner),1280,*,*,*,1280
01/04/2023,31/03/2024,NMQ,IDQ17,Consultation Medium Used,1785,*,*,*,1785
01/04/2023,31/03/2024,NMQ,IDQ18,Care Contact Therapy Mode,40,*,*,1745,1785
01/04/2023,31/03/2024,NMQ,IDQ19,Psychotropic Medication Usage Indicator Code,1780,5,*,*,1785
01/04/2023,31/03/2024,NMQ,IDQ20,Internet Enabled Therapy Programme,*,*,*,1785,1785
01/04/2023,31/03/2024,NMQ,IDQ21,Long Term Condition Flag,1785,*,*,*,1785
01/04/2023,31/03/2024,NMQ,IDQ22,Care Activity Therapy Type,1820,*,*,*,1820
01/04/2023,31/03/2024,NMQ,IDQ26,Adult Mental Health Care Cluster,915,*,*,365,1280
01/04/2023,31/03/2024,NMQ,IDQ31,Assessment of Initial Caseness,250,*,*,*,250
01/04/2023,31/03/2024,NMQ,IDQ32,Paired Score Completeness,250,*,*,*,250
01/04/2023,31/03/2024,NMQ,IDQ33,ADSM Completeness,10,*,*,*,250
01/04/2023,31/03/2024,NMQ,IDQ38,Validity of Treatment Questionnaire Date,140,*,*,*,145
01/04/2023,31/03/2024,NMQ,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),125,*,5,*,135
01/04/2023,31/03/2024,NMQ,IDQ40,Validity of Treatment Questionnaire Question 1 Score,40,*,*,*,40
01/04/2023,31/03/2024,NMQ,IDQ41,Validity of Treatment Questionnaire Question 2 Score,40,*,*,*,40
01/04/2023,31/03/2024,NMQ,IDQ42,Validity of Treatment Questionnaire Question 3 Score,40,*,*,*,40
01/04/2023,31/03/2024,NMQ,IDQ43,Validity of Treatment Questionnaire Question 4 Score,40,*,*,*,40
01/04/2023,31/03/2024,NMQ,IDQ44,Validity of Treatment Questionnaire Question 5 Score,40,*,*,*,40
01/04/2023,31/03/2024,NMQ,IDQ45,Validity of Treatment Questionnaire Question 6 Score,15,*,*,*,15
01/04/2023,31/03/2024,NMQ,IDQ46,Validity of All PEQ Treatment Fields,40,*,*,*,40
01/04/2023,31/03/2024,NMQ,IDQ47,Validity of Assessment Questionnaire Date,80,*,*,*,80
01/04/2023,31/03/2024,NMQ,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),30,*,50,*,80
01/04/2023,31/03/2024,NMQ,IDQ49,Validity of Assessment 1 Field,25,*,*,*,25
01/04/2023,31/03/2024,NMQ,IDQ50,Validity of Assessment 2 Field,25,*,*,*,25
01/04/2023,31/03/2024,NMQ,IDQ51,Validity of Assessment 3 Field,25,*,*,*,25
01/04/2023,31/03/2024,NMQ,IDQ52,Validity of Assessment 4 Field,25,*,*,*,25
01/04/2023,31/03/2024,NMQ,IDQ53,Validity of Satisfaction Question 1 Score,25,*,*,*,25
01/04/2023,31/03/2024,NNE,IDQ01,NHS Number Status,12310,*,*,*,12310
01/04/2023,31/03/2024,NNE,IDQ02,Age At Start Of Reporting Period,12310,*,*,*,12310
01/04/2023,31/03/2024,NNE,IDQ03,Postcode District,12305,*,*,5,12310
01/04/2023,31/03/2024,NNE,IDQ04,Gender,12230,*,*,80,12310
01/04/2023,31/03/2024,NNE,IDQ05,Ethnic Category,11275,200,*,830,12310
01/04/2023,31/03/2024,NNE,IDQ06,Ex-British Armed Forces Indicator,11330,*,*,980,12310
01/04/2023,31/03/2024,NNE,IDQ08,Disability Code,10915,*,*,*,10915
01/04/2023,31/03/2024,NNE,IDQ09,Sexual Orientation Code,10345,*,*,2220,12565
01/04/2023,31/03/2024,NNE,IDQ10,Religion Code,1530,*,*,10855,12385
01/04/2023,31/03/2024,NNE,IDQ11,Referral Received Date,12175,*,*,*,12175
01/04/2023,31/03/2024,NNE,IDQ12,Referral Discharge Date,9550,*,*,2625,12175
01/04/2023,31/03/2024,NNE,IDQ13,Referral Discharge Reason,9550,*,*,*,9550
01/04/2023,31/03/2024,NNE,IDQ16,Organisation Identifier (Code of Commissioner),12175,*,*,*,12175
01/04/2023,31/03/2024,NNE,IDQ17,Consultation Medium Used,43220,*,*,565,43785
01/04/2023,31/03/2024,NNE,IDQ18,Care Contact Therapy Mode,42990,*,*,795,43785
01/04/2023,31/03/2024,NNE,IDQ19,Psychotropic Medication Usage Indicator Code,37940,130,*,5720,43785
01/04/2023,31/03/2024,NNE,IDQ20,Internet Enabled Therapy Programme,*,*,*,43785,43785
01/04/2023,31/03/2024,NNE,IDQ21,Long Term Condition Flag,43785,*,*,*,43785
01/04/2023,31/03/2024,NNE,IDQ22,Care Activity Therapy Type,43240,*,*,*,43240
01/04/2023,31/03/2024,NNE,IDQ26,Adult Mental Health Care Cluster,6455,*,*,5720,12175
01/04/2023,31/03/2024,NNE,IDQ31,Assessment of Initial Caseness,5810,*,*,*,5815
01/04/2023,31/03/2024,NNE,IDQ32,Paired Score Completeness,5670,*,*,*,5815
01/04/2023,31/03/2024,NNE,IDQ33,ADSM Completeness,455,*,*,*,5815
01/04/2023,31/03/2024,NNE,IDQ38,Validity of Treatment Questionnaire Date,19275,*,255,*,19535
01/04/2023,31/03/2024,NNE,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),18465,*,260,*,18725
01/04/2023,31/03/2024,NNE,IDQ40,Validity of Treatment Questionnaire Question 1 Score,2285,*,*,*,2285
01/04/2023,31/03/2024,NNE,IDQ41,Validity of Treatment Questionnaire Question 2 Score,2285,*,*,*,2285
01/04/2023,31/03/2024,NNE,IDQ42,Validity of Treatment Questionnaire Question 3 Score,2285,*,*,*,2285
01/04/2023,31/03/2024,NNE,IDQ43,Validity of Treatment Questionnaire Question 4 Score,2285,*,*,*,2285
01/04/2023,31/03/2024,NNE,IDQ44,Validity of Treatment Questionnaire Question 5 Score,2285,*,*,*,2285
01/04/2023,31/03/2024,NNE,IDQ45,Validity of Treatment Questionnaire Question 6 Score,905,*,*,*,905
01/04/2023,31/03/2024,NNE,IDQ46,Validity of All PEQ Treatment Fields,2285,*,*,*,2285
01/04/2023,31/03/2024,NNE,IDQ47,Validity of Assessment Questionnaire Date,5,*,*,*,5
01/04/2023,31/03/2024,NNE,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),*,*,*,*,*
01/04/2023,31/03/2024,NNE,IDQ49,Validity of Assessment 1 Field,*,*,*,*,*
01/04/2023,31/03/2024,NNE,IDQ50,Validity of Assessment 2 Field,*,*,*,*,*
01/04/2023,31/03/2024,NNE,IDQ51,Validity of Assessment 3 Field,*,*,*,*,*
01/04/2023,31/03/2024,NNE,IDQ52,Validity of Assessment 4 Field,*,*,*,*,*
01/04/2023,31/03/2024,NNE,IDQ53,Validity of Satisfaction Question 1 Score,*,*,*,*,*
01/04/2023,31/03/2024,NNF,IDQ01,NHS Number Status,15775,*,*,*,15775
01/04/2023,31/03/2024,NNF,IDQ02,Age At Start Of Reporting Period,15775,*,*,*,15775
01/04/2023,31/03/2024,NNF,IDQ03,Postcode District,15740,*,*,35,15775
01/04/2023,31/03/2024,NNF,IDQ04,Gender,15695,*,*,75,15775
01/04/2023,31/03/2024,NNF,IDQ05,Ethnic Category,14815,105,*,855,15775
01/04/2023,31/03/2024,NNF,IDQ06,Ex-British Armed Forces Indicator,15025,*,*,745,15775
01/04/2023,31/03/2024,NNF,IDQ08,Disability Code,15800,*,*,*,15800
01/04/2023,31/03/2024,NNF,IDQ09,Sexual Orientation Code,10885,*,*,5475,16365
01/04/2023,31/03/2024,NNF,IDQ10,Religion Code,12460,*,*,4050,16505
01/04/2023,31/03/2024,NNF,IDQ11,Referral Received Date,15230,*,*,*,15230
01/04/2023,31/03/2024,NNF,IDQ12,Referral Discharge Date,12155,*,*,3080,15230
01/04/2023,31/03/2024,NNF,IDQ13,Referral Discharge Reason,12155,*,*,*,12155
01/04/2023,31/03/2024,NNF,IDQ16,Organisation Identifier (Code of Commissioner),15230,*,*,*,15230
01/04/2023,31/03/2024,NNF,IDQ17,Consultation Medium Used,75540,*,*,*,75540
01/04/2023,31/03/2024,NNF,IDQ18,Care Contact Therapy Mode,74625,*,*,915,75540
01/04/2023,31/03/2024,NNF,IDQ19,Psychotropic Medication Usage Indicator Code,67440,995,*,7105,75540
01/04/2023,31/03/2024,NNF,IDQ20,Internet Enabled Therapy Programme,*,*,*,75540,75540
01/04/2023,31/03/2024,NNF,IDQ21,Long Term Condition Flag,75540,*,*,*,75540
01/04/2023,31/03/2024,NNF,IDQ22,Care Activity Therapy Type,81725,*,*,*,81725
01/04/2023,31/03/2024,NNF,IDQ26,Adult Mental Health Care Cluster,11730,*,*,3505,15230
01/04/2023,31/03/2024,NNF,IDQ31,Assessment of Initial Caseness,5600,*,*,*,5600
01/04/2023,31/03/2024,NNF,IDQ32,Paired Score Completeness,5525,*,*,*,5600
01/04/2023,31/03/2024,NNF,IDQ33,ADSM Completeness,140,*,*,*,5600
01/04/2023,31/03/2024,NNF,IDQ38,Validity of Treatment Questionnaire Date,25615,*,1045,*,26660
01/04/2023,31/03/2024,NNF,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),24985,*,130,*,25115
01/04/2023,31/03/2024,NNF,IDQ40,Validity of Treatment Questionnaire Question 1 Score,1985,*,*,*,1985
01/04/2023,31/03/2024,NNF,IDQ41,Validity of Treatment Questionnaire Question 2 Score,1985,*,*,*,1985
01/04/2023,31/03/2024,NNF,IDQ42,Validity of Treatment Questionnaire Question 3 Score,1985,*,*,*,1985
01/04/2023,31/03/2024,NNF,IDQ43,Validity of Treatment Questionnaire Question 4 Score,1985,*,*,*,1985
01/04/2023,31/03/2024,NNF,IDQ44,Validity of Treatment Questionnaire Question 5 Score,1985,*,*,*,1985
01/04/2023,31/03/2024,NNF,IDQ45,Validity of Treatment Questionnaire Question 6 Score,380,*,*,*,380
01/04/2023,31/03/2024,NNF,IDQ46,Validity of All PEQ Treatment Fields,1985,*,*,*,1985
01/04/2023,31/03/2024,NNF,IDQ47,Validity of Assessment Questionnaire Date,70155,*,340,*,70495
01/04/2023,31/03/2024,NNF,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),12855,*,42110,*,54965
01/04/2023,31/03/2024,NNF,IDQ49,Validity of Assessment 1 Field,6250,*,*,*,6250
01/04/2023,31/03/2024,NNF,IDQ50,Validity of Assessment 2 Field,6250,*,*,*,6250
01/04/2023,31/03/2024,NNF,IDQ51,Validity of Assessment 3 Field,6195,*,*,*,6195
01/04/2023,31/03/2024,NNF,IDQ52,Validity of Assessment 4 Field,6215,*,*,*,6215
01/04/2023,31/03/2024,NNF,IDQ53,Validity of Satisfaction Question 1 Score,6250,*,*,*,6250
01/04/2023,31/03/2024,NO202,IDQ01,NHS Number Status,7150,*,*,*,7150
01/04/2023,31/03/2024,NO202,IDQ02,Age At Start Of Reporting Period,7150,*,*,*,7150
01/04/2023,31/03/2024,NO202,IDQ03,Postcode District,7135,*,*,15,7150
01/04/2023,31/03/2024,NO202,IDQ04,Gender,7075,*,*,70,7150
01/04/2023,31/03/2024,NO202,IDQ05,Ethnic Category,7090,50,*,10,7150
01/04/2023,31/03/2024,NO202,IDQ06,Ex-British Armed Forces Indicator,7135,*,*,10,7150
01/04/2023,31/03/2024,NO202,IDQ08,Disability Code,7385,*,*,*,7385
01/04/2023,31/03/2024,NO202,IDQ09,Sexual Orientation Code,6280,*,*,940,7220
