ReportingPeriodStartDate,ReportingPeriodEndDate,OrgCode,MeasureID,MeasureName,Valid_Suppressed,Default_Suppressed,Invalid_Suppressed,Missing_Suppressed,Denominator_Suppressed
2024-04-01,2025-03-31,AML01,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),210.0,*,105.0,*,315.0
2024-04-01,2025-03-31,AML01,IDQ40,Validity of Treatment Questionnaire Question 1 Score,230.0,*,*,*,230.0
2024-04-01,2025-03-31,AML01,IDQ41,Validity of Treatment Questionnaire Question 2 Score,230.0,*,*,*,230.0
2024-04-01,2025-03-31,AML01,IDQ42,Validity of Treatment Questionnaire Question 3 Score,230.0,*,*,*,230.0
2024-04-01,2025-03-31,AML01,IDQ43,Validity of Treatment Questionnaire Question 4 Score,230.0,*,*,*,230.0
2024-04-01,2025-03-31,AML01,IDQ44,Validity of Treatment Questionnaire Question 5 Score,230.0,*,*,*,230.0
2024-04-01,2025-03-31,AML01,IDQ45,Validity of Treatment Questionnaire Question 6 Score,*,*,230.0,*,230.0
2024-04-01,2025-03-31,AML01,IDQ46,Validity of All PEQ Treatment Fields,230.0,*,230.0,*,460.0
2024-04-01,2025-03-31,AML01,IDQ47,Validity of Assessment Questionnaire Date,1895.0,*,*,*,1895.0
2024-04-01,2025-03-31,AML01,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),325.0,*,1390.0,*,1715.0
2024-04-01,2025-03-31,AML01,IDQ49,Validity of Assessment 1 Field,400.0,*,*,*,400.0
2024-04-01,2025-03-31,AML01,IDQ50,Validity of Assessment 2 Field,400.0,*,*,*,400.0
2024-04-01,2025-03-31,AML01,IDQ51,Validity of Assessment 3 Field,400.0,*,*,*,400.0
2024-04-01,2025-03-31,AML01,IDQ52,Validity of Assessment 4 Field,400.0,*,*,*,400.0
2024-04-01,2025-03-31,AML01,IDQ53,Validity of Satisfaction Question 1 Score,400.0,*,*,*,400.0
2024-04-01,2025-03-31,ANV01,IDQ01,NHS Number Status,3130.0,*,*,*,3130.0
2024-04-01,2025-03-31,ANV01,IDQ02,Age At Start Of Reporting Period,3130.0,*,*,*,3130.0
2024-04-01,2025-03-31,ANV01,IDQ03,Postcode District,3095.0,*,*,35.0,3130.0
2024-04-01,2025-03-31,ANV01,IDQ04,Gender,3100.0,30.0,*,*,3130.0
2024-04-01,2025-03-31,ANV01,IDQ05,Ethnic Category,3120.0,5.0,*,*,3130.0
2024-04-01,2025-03-31,ANV01,IDQ06,Ex-British Armed Forces Indicator,3130.0,*,*,*,3130.0
2024-04-01,2025-03-31,ANV01,IDQ08,Disability Code,3225.0,*,*,*,3225.0
2024-04-01,2025-03-31,ANV01,IDQ09,Sexual Orientation Code,2880.0,*,*,300.0,3180.0
2024-04-01,2025-03-31,ANV01,IDQ10,Religion Code,2795.0,*,*,420.0,3215.0
2024-04-01,2025-03-31,ANV01,IDQ11,Referral Received Date,3105.0,*,*,*,3105.0
2024-04-01,2025-03-31,ANV01,IDQ12,Referral Discharge Date,2310.0,*,*,795.0,3105.0
2024-04-01,2025-03-31,ANV01,IDQ13,Referral Discharge Reason,2310.0,*,*,*,2310.0
2024-04-01,2025-03-31,ANV01,IDQ16,Organisation Identifier (Code of Commissioner),3105.0,*,*,*,3105.0
2024-04-01,2025-03-31,ANV01,IDQ17,Consultation Medium Used,17320.0,*,*,*,17320.0
2024-04-01,2025-03-31,ANV01,IDQ18,Care Contact Therapy Mode,17320.0,*,*,*,17320.0
2024-04-01,2025-03-31,ANV01,IDQ19,Psychotropic Medication Usage Indicator Code,17225.0,95.0,*,*,17320.0
2024-04-01,2025-03-31,ANV01,IDQ20,Internet Enabled Therapy Programme,*,*,*,17320.0,17320.0
2024-04-01,2025-03-31,ANV01,IDQ21,Long Term Condition Flag,17320.0,*,*,*,17320.0
2024-04-01,2025-03-31,ANV01,IDQ22,Care Activity Therapy Type,17145.0,*,*,180.0,17325.0
2024-04-01,2025-03-31,ANV01,IDQ26,Adult Mental Health Care Cluster,685.0,*,*,2415.0,3105.0
2024-04-01,2025-03-31,ANV01,IDQ31,Assessment of Initial Caseness,1465.0,*,*,*,1465.0
2024-04-01,2025-03-31,ANV01,IDQ32,Paired Score Completeness,1465.0,*,*,*,1465.0
2024-04-01,2025-03-31,ANV01,IDQ33,ADSM Completeness,85.0,*,*,*,1465.0
2024-04-01,2025-03-31,ANV01,IDQ38,Validity of Treatment Questionnaire Date,505.0,*,*,*,505.0
2024-04-01,2025-03-31,ANV01,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),220.0,*,*,*,220.0
2024-04-01,2025-03-31,ANV01,IDQ40,Validity of Treatment Questionnaire Question 1 Score,205.0,*,*,*,210.0
2024-04-01,2025-03-31,ANV01,IDQ41,Validity of Treatment Questionnaire Question 2 Score,205.0,*,*,*,210.0
2024-04-01,2025-03-31,ANV01,IDQ42,Validity of Treatment Questionnaire Question 3 Score,205.0,*,*,*,205.0
2024-04-01,2025-03-31,ANV01,IDQ43,Validity of Treatment Questionnaire Question 4 Score,205.0,*,*,*,210.0
2024-04-01,2025-03-31,ANV01,IDQ44,Validity of Treatment Questionnaire Question 5 Score,205.0,*,*,*,210.0
2024-04-01,2025-03-31,ANV01,IDQ45,Validity of Treatment Questionnaire Question 6 Score,205.0,*,5.0,*,210.0
2024-04-01,2025-03-31,ANV01,IDQ46,Validity of All PEQ Treatment Fields,205.0,*,5.0,*,215.0
2024-04-01,2025-03-31,ANV01,IDQ47,Validity of Assessment Questionnaire Date,390.0,*,*,*,390.0
2024-04-01,2025-03-31,ANV01,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),340.0,*,*,*,340.0
2024-04-01,2025-03-31,ANV01,IDQ49,Validity of Assessment 1 Field,210.0,*,*,*,210.0
2024-04-01,2025-03-31,ANV01,IDQ50,Validity of Assessment 2 Field,210.0,*,*,*,210.0
2024-04-01,2025-03-31,ANV01,IDQ51,Validity of Assessment 3 Field,200.0,*,*,*,200.0
2024-04-01,2025-03-31,ANV01,IDQ52,Validity of Assessment 4 Field,*,*,*,*,*
2024-04-01,2025-03-31,ANV01,IDQ53,Validity of Satisfaction Question 1 Score,210.0,*,*,*,210.0
2024-04-01,2025-03-31,ARY01,IDQ01,NHS Number Status,1665.0,*,*,*,1665.0
2024-04-01,2025-03-31,ARY01,IDQ02,Age At Start Of Reporting Period,1665.0,*,*,*,1665.0
2024-04-01,2025-03-31,ARY01,IDQ03,Postcode District,1660.0,*,*,5.0,1665.0
2024-04-01,2025-03-31,ARY01,IDQ04,Gender,1660.0,*,*,*,1665.0
2024-04-01,2025-03-31,ARY01,IDQ05,Ethnic Category,1630.0,35.0,*,*,1665.0
2024-04-01,2025-03-31,ARY01,IDQ06,Ex-British Armed Forces Indicator,1480.0,*,*,180.0,1665.0
2024-04-01,2025-03-31,ARY01,IDQ08,Disability Code,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ09,Sexual Orientation Code,20.0,*,*,1645.0,1665.0
2024-04-01,2025-03-31,ARY01,IDQ10,Religion Code,*,*,*,1660.0,1665.0
2024-04-01,2025-03-31,ARY01,IDQ11,Referral Received Date,1615.0,*,*,*,1615.0
2024-04-01,2025-03-31,ARY01,IDQ12,Referral Discharge Date,810.0,*,*,805.0,1615.0
2024-04-01,2025-03-31,ARY01,IDQ13,Referral Discharge Reason,740.0,*,70.0,*,810.0
2024-04-01,2025-03-31,ARY01,IDQ16,Organisation Identifier (Code of Commissioner),1615.0,*,*,*,1615.0
2024-04-01,2025-03-31,ARY01,IDQ17,Consultation Medium Used,3880.0,*,*,325.0,4200.0
2024-04-01,2025-03-31,ARY01,IDQ18,Care Contact Therapy Mode,4200.0,*,*,*,4200.0
2024-04-01,2025-03-31,ARY01,IDQ19,Psychotropic Medication Usage Indicator Code,765.0,*,*,3435.0,4200.0
2024-04-01,2025-03-31,ARY01,IDQ20,Internet Enabled Therapy Programme,*,*,*,4200.0,4200.0
2024-04-01,2025-03-31,ARY01,IDQ21,Long Term Condition Flag,4200.0,*,*,*,4200.0
2024-04-01,2025-03-31,ARY01,IDQ22,Care Activity Therapy Type,4205.0,*,50.0,*,4255.0
2024-04-01,2025-03-31,ARY01,IDQ26,Adult Mental Health Care Cluster,*,*,*,1615.0,1615.0
2024-04-01,2025-03-31,ARY01,IDQ31,Assessment of Initial Caseness,320.0,*,*,*,320.0
2024-04-01,2025-03-31,ARY01,IDQ32,Paired Score Completeness,315.0,*,*,*,320.0
2024-04-01,2025-03-31,ARY01,IDQ33,ADSM Completeness,*,*,*,*,320.0
2024-04-01,2025-03-31,ARY01,IDQ38,Validity of Treatment Questionnaire Date,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ40,Validity of Treatment Questionnaire Question 1 Score,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ41,Validity of Treatment Questionnaire Question 2 Score,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ42,Validity of Treatment Questionnaire Question 3 Score,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ43,Validity of Treatment Questionnaire Question 4 Score,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ44,Validity of Treatment Questionnaire Question 5 Score,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ45,Validity of Treatment Questionnaire Question 6 Score,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ46,Validity of All PEQ Treatment Fields,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ47,Validity of Assessment Questionnaire Date,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ49,Validity of Assessment 1 Field,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ50,Validity of Assessment 2 Field,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ51,Validity of Assessment 3 Field,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ52,Validity of Assessment 4 Field,*,*,*,*,*
2024-04-01,2025-03-31,ARY01,IDQ53,Validity of Satisfaction Question 1 Score,*,*,*,*,*
2024-04-01,2025-03-31,C2J4D,IDQ01,NHS Number Status,12305.0,*,*,*,12305.0
2024-04-01,2025-03-31,C2J4D,IDQ02,Age At Start Of Reporting Period,12305.0,*,*,*,12305.0
2024-04-01,2025-03-31,C2J4D,IDQ03,Postcode District,12275.0,*,*,25.0,12305.0
2024-04-01,2025-03-31,C2J4D,IDQ04,Gender,12025.0,90.0,*,185.0,12305.0
2024-04-01,2025-03-31,C2J4D,IDQ05,Ethnic Category,12045.0,230.0,*,30.0,12305.0
2024-04-01,2025-03-31,C2J4D,IDQ06,Ex-British Armed Forces Indicator,11895.0,*,*,405.0,12305.0
2024-04-01,2025-03-31,C2J4D,IDQ08,Disability Code,12565.0,*,*,*,12565.0
2024-04-01,2025-03-31,C2J4D,IDQ09,Sexual Orientation Code,11130.0,*,*,1300.0,12435.0
2024-04-01,2025-03-31,C2J4D,IDQ10,Religion Code,995.0,*,*,11315.0,12310.0
2024-04-01,2025-03-31,C2J4D,IDQ11,Referral Received Date,12250.0,*,*,*,12250.0
2024-04-01,2025-03-31,C2J4D,IDQ12,Referral Discharge Date,8895.0,*,*,3355.0,12250.0
2024-04-01,2025-03-31,C2J4D,IDQ13,Referral Discharge Reason,8895.0,*,*,*,8895.0
2024-04-01,2025-03-31,C2J4D,IDQ16,Organisation Identifier (Code of Commissioner),12250.0,*,*,*,12250.0
2024-04-01,2025-03-31,C2J4D,IDQ17,Consultation Medium Used,41895.0,*,*,*,41895.0
2024-04-01,2025-03-31,C2J4D,IDQ18,Care Contact Therapy Mode,39665.0,*,*,2230.0,41895.0
2024-04-01,2025-03-31,C2J4D,IDQ19,Psychotropic Medication Usage Indicator Code,33265.0,280.0,*,8355.0,41895.0
2024-04-01,2025-03-31,C2J4D,IDQ20,Internet Enabled Therapy Programme,*,*,*,41895.0,41895.0
2024-04-01,2025-03-31,C2J4D,IDQ21,Long Term Condition Flag,41895.0,*,*,*,41895.0
2024-04-01,2025-03-31,C2J4D,IDQ22,Care Activity Therapy Type,42505.0,*,400.0,*,42905.0
2024-04-01,2025-03-31,C2J4D,IDQ26,Adult Mental Health Care Cluster,5605.0,*,*,6645.0,12250.0
2024-04-01,2025-03-31,C2J4D,IDQ31,Assessment of Initial Caseness,3165.0,*,*,*,3165.0
2024-04-01,2025-03-31,C2J4D,IDQ32,Paired Score Completeness,3160.0,*,*,*,3165.0
2024-04-01,2025-03-31,C2J4D,IDQ33,ADSM Completeness,685.0,*,*,*,3165.0
2024-04-01,2025-03-31,C2J4D,IDQ38,Validity of Treatment Questionnaire Date,460.0,*,*,*,460.0
2024-04-01,2025-03-31,C2J4D,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),280.0,*,135.0,*,415.0
2024-04-01,2025-03-31,C2J4D,IDQ40,Validity of Treatment Questionnaire Question 1 Score,215.0,*,*,*,215.0
2024-04-01,2025-03-31,C2J4D,IDQ41,Validity of Treatment Questionnaire Question 2 Score,215.0,*,*,*,215.0
2024-04-01,2025-03-31,C2J4D,IDQ42,Validity of Treatment Questionnaire Question 3 Score,215.0,*,*,*,215.0
2024-04-01,2025-03-31,C2J4D,IDQ43,Validity of Treatment Questionnaire Question 4 Score,215.0,*,*,*,215.0
2024-04-01,2025-03-31,C2J4D,IDQ44,Validity of Treatment Questionnaire Question 5 Score,215.0,*,*,*,215.0
2024-04-01,2025-03-31,C2J4D,IDQ45,Validity of Treatment Questionnaire Question 6 Score,120.0,*,*,*,120.0
2024-04-01,2025-03-31,C2J4D,IDQ46,Validity of All PEQ Treatment Fields,215.0,*,*,*,215.0
2024-04-01,2025-03-31,C2J4D,IDQ47,Validity of Assessment Questionnaire Date,805.0,*,*,*,805.0
2024-04-01,2025-03-31,C2J4D,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),240.0,*,305.0,*,545.0
2024-04-01,2025-03-31,C2J4D,IDQ49,Validity of Assessment 1 Field,435.0,*,*,*,435.0
2024-04-01,2025-03-31,C2J4D,IDQ50,Validity of Assessment 2 Field,435.0,*,*,*,435.0
2024-04-01,2025-03-31,C2J4D,IDQ51,Validity of Assessment 3 Field,435.0,*,*,*,435.0
2024-04-01,2025-03-31,C2J4D,IDQ52,Validity of Assessment 4 Field,435.0,*,*,*,435.0
2024-04-01,2025-03-31,C2J4D,IDQ53,Validity of Satisfaction Question 1 Score,435.0,*,*,*,435.0
2024-04-01,2025-03-31,DA1,IDQ01,NHS Number Status,480.0,*,*,*,480.0
2024-04-01,2025-03-31,DA1,IDQ02,Age At Start Of Reporting Period,480.0,*,*,*,480.0
2024-04-01,2025-03-31,DA1,IDQ03,Postcode District,480.0,*,*,*,480.0
2024-04-01,2025-03-31,DA1,IDQ04,Gender,480.0,*,*,*,480.0
2024-04-01,2025-03-31,DA1,IDQ05,Ethnic Category,480.0,*,*,*,480.0
2024-04-01,2025-03-31,DA1,IDQ06,Ex-British Armed Forces Indicator,480.0,*,*,*,480.0
2024-04-01,2025-03-31,DA1,IDQ08,Disability Code,480.0,*,*,*,480.0
2024-04-01,2025-03-31,DA1,IDQ09,Sexual Orientation Code,460.0,*,*,25.0,485.0
2024-04-01,2025-03-31,DA1,IDQ10,Religion Code,485.0,*,*,*,485.0
2024-04-01,2025-03-31,DA1,IDQ11,Referral Received Date,480.0,*,*,*,480.0
2024-04-01,2025-03-31,DA1,IDQ12,Referral Discharge Date,330.0,*,*,145.0,480.0
2024-04-01,2025-03-31,DA1,IDQ13,Referral Discharge Reason,330.0,*,*,*,330.0
2024-04-01,2025-03-31,DA1,IDQ16,Organisation Identifier (Code of Commissioner),480.0,*,*,*,480.0
2024-04-01,2025-03-31,DA1,IDQ17,Consultation Medium Used,3945.0,*,*,*,3945.0
2024-04-01,2025-03-31,DA1,IDQ18,Care Contact Therapy Mode,3940.0,*,*,5.0,3945.0
2024-04-01,2025-03-31,DA1,IDQ19,Psychotropic Medication Usage Indicator Code,3945.0,*,*,*,3945.0
2024-04-01,2025-03-31,DA1,IDQ20,Internet Enabled Therapy Programme,*,*,*,3945.0,3945.0
2024-04-01,2025-03-31,DA1,IDQ21,Long Term Condition Flag,3945.0,*,*,*,3945.0
2024-04-01,2025-03-31,DA1,IDQ22,Care Activity Therapy Type,4045.0,*,*,*,4045.0
2024-04-01,2025-03-31,DA1,IDQ26,Adult Mental Health Care Cluster,480.0,*,*,*,480.0
2024-04-01,2025-03-31,DA1,IDQ31,Assessment of Initial Caseness,300.0,*,*,*,300.0
2024-04-01,2025-03-31,DA1,IDQ32,Paired Score Completeness,300.0,*,*,*,300.0
2024-04-01,2025-03-31,DA1,IDQ33,ADSM Completeness,*,*,*,*,300.0
2024-04-01,2025-03-31,DA1,IDQ38,Validity of Treatment Questionnaire Date,*,*,*,*,*
2024-04-01,2025-03-31,DA1,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),*,*,*,*,*
2024-04-01,2025-03-31,DA1,IDQ40,Validity of Treatment Questionnaire Question 1 Score,*,*,*,*,*
2024-04-01,2025-03-31,DA1,IDQ41,Validity of Treatment Questionnaire Question 2 Score,*,*,*,*,*
2024-04-01,2025-03-31,DA1,IDQ42,Validity of Treatment Questionnaire Question 3 Score,*,*,*,*,*
2024-04-01,2025-03-31,DA1,IDQ43,Validity of Treatment Questionnaire Question 4 Score,*,*,*,*,*
2024-04-01,2025-03-31,DA1,IDQ44,Validity of Treatment Questionnaire Question 5 Score,*,*,*,*,*
2024-04-01,2025-03-31,DA1,IDQ45,Validity of Treatment Questionnaire Question 6 Score,*,*,*,*,*
2024-04-01,2025-03-31,DA1,IDQ46,Validity of All PEQ Treatment Fields,*,*,*,*,*
2024-04-01,2025-03-31,DA1,IDQ47,Validity of Assessment Questionnaire Date,3995.0,*,*,*,3995.0
2024-04-01,2025-03-31,DA1,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),330.0,*,3035.0,*,3365.0
2024-04-01,2025-03-31,DA1,IDQ49,Validity of Assessment 1 Field,470.0,*,*,*,470.0
2024-04-01,2025-03-31,DA1,IDQ50,Validity of Assessment 2 Field,470.0,*,*,*,470.0
2024-04-01,2025-03-31,DA1,IDQ51,Validity of Assessment 3 Field,470.0,*,*,*,470.0
2024-04-01,2025-03-31,DA1,IDQ52,Validity of Assessment 4 Field,470.0,*,*,*,470.0
2024-04-01,2025-03-31,DA1,IDQ53,Validity of Satisfaction Question 1 Score,470.0,*,*,*,470.0
2024-04-01,2025-03-31,DA201,IDQ01,NHS Number Status,740.0,*,*,*,740.0
2024-04-01,2025-03-31,DA201,IDQ02,Age At Start Of Reporting Period,740.0,*,*,*,740.0
2024-04-01,2025-03-31,DA201,IDQ03,Postcode District,740.0,*,*,*,740.0
2024-04-01,2025-03-31,DA201,IDQ04,Gender,735.0,*,*,*,740.0
2024-04-01,2025-03-31,DA201,IDQ05,Ethnic Category,735.0,5.0,*,*,740.0
2024-04-01,2025-03-31,DA201,IDQ06,Ex-British Armed Forces Indicator,740.0,*,*,*,740.0
2024-04-01,2025-03-31,DA201,IDQ08,Disability Code,835.0,*,*,*,835.0
2024-04-01,2025-03-31,DA201,IDQ09,Sexual Orientation Code,505.0,*,*,245.0,745.0
2024-04-01,2025-03-31,DA201,IDQ10,Religion Code,630.0,*,*,120.0,750.0
2024-04-01,2025-03-31,DA201,IDQ11,Referral Received Date,730.0,*,*,*,730.0
2024-04-01,2025-03-31,DA201,IDQ12,Referral Discharge Date,350.0,*,*,380.0,730.0
2024-04-01,2025-03-31,DA201,IDQ13,Referral Discharge Reason,350.0,*,*,*,350.0
2024-04-01,2025-03-31,DA201,IDQ16,Organisation Identifier (Code of Commissioner),730.0,*,*,*,730.0
2024-04-01,2025-03-31,DA201,IDQ17,Consultation Medium Used,3185.0,*,*,*,3185.0
2024-04-01,2025-03-31,DA201,IDQ18,Care Contact Therapy Mode,885.0,*,*,2305.0,3185.0
2024-04-01,2025-03-31,DA201,IDQ19,Psychotropic Medication Usage Indicator Code,655.0,5.0,*,2525.0,3185.0
2024-04-01,2025-03-31,DA201,IDQ20,Internet Enabled Therapy Programme,15.0,*,*,3170.0,3185.0
2024-04-01,2025-03-31,DA201,IDQ21,Long Term Condition Flag,3185.0,*,*,*,3185.0
2024-04-01,2025-03-31,DA201,IDQ22,Care Activity Therapy Type,3190.0,*,*,*,3190.0
2024-04-01,2025-03-31,DA201,IDQ26,Adult Mental Health Care Cluster,*,*,*,730.0,730.0
2024-04-01,2025-03-31,DA201,IDQ31,Assessment of Initial Caseness,130.0,*,*,*,130.0
2024-04-01,2025-03-31,DA201,IDQ32,Paired Score Completeness,130.0,*,*,*,130.0
2024-04-01,2025-03-31,DA201,IDQ33,ADSM Completeness,*,*,*,*,130.0
2024-04-01,2025-03-31,DA201,IDQ38,Validity of Treatment Questionnaire Date,3790.0,*,255.0,*,4040.0
2024-04-01,2025-03-31,DA201,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),2695.0,*,50.0,*,2745.0
2024-04-01,2025-03-31,DA201,IDQ40,Validity of Treatment Questionnaire Question 1 Score,190.0,*,*,*,190.0
2024-04-01,2025-03-31,DA201,IDQ41,Validity of Treatment Questionnaire Question 2 Score,205.0,*,*,*,205.0
2024-04-01,2025-03-31,DA201,IDQ42,Validity of Treatment Questionnaire Question 3 Score,200.0,*,*,*,200.0
2024-04-01,2025-03-31,DA201,IDQ43,Validity of Treatment Questionnaire Question 4 Score,200.0,*,*,*,200.0
2024-04-01,2025-03-31,DA201,IDQ44,Validity of Treatment Questionnaire Question 5 Score,200.0,*,*,*,200.0
2024-04-01,2025-03-31,DA201,IDQ45,Validity of Treatment Questionnaire Question 6 Score,25.0,*,*,*,25.0
2024-04-01,2025-03-31,DA201,IDQ46,Validity of All PEQ Treatment Fields,205.0,*,*,*,205.0
2024-04-01,2025-03-31,DA201,IDQ47,Validity of Assessment Questionnaire Date,4010.0,*,95.0,*,4105.0
2024-04-01,2025-03-31,DA201,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),295.0,*,1925.0,*,2220.0
2024-04-01,2025-03-31,DA201,IDQ49,Validity of Assessment 1 Field,585.0,*,*,*,585.0
2024-04-01,2025-03-31,DA201,IDQ50,Validity of Assessment 2 Field,585.0,*,*,*,585.0
2024-04-01,2025-03-31,DA201,IDQ51,Validity of Assessment 3 Field,585.0,*,*,*,585.0
2024-04-01,2025-03-31,DA201,IDQ52,Validity of Assessment 4 Field,520.0,*,*,*,520.0
2024-04-01,2025-03-31,DA201,IDQ53,Validity of Satisfaction Question 1 Score,585.0,*,*,*,585.0
2024-04-01,2025-03-31,DA6,IDQ01,NHS Number Status,555.0,*,*,*,555.0
2024-04-01,2025-03-31,DA6,IDQ02,Age At Start Of Reporting Period,555.0,*,*,*,555.0
2024-04-01,2025-03-31,DA6,IDQ03,Postcode District,550.0,*,*,5.0,555.0
2024-04-01,2025-03-31,DA6,IDQ04,Gender,535.0,*,20.0,*,555.0
2024-04-01,2025-03-31,DA6,IDQ05,Ethnic Category,550.0,5.0,*,*,555.0
2024-04-01,2025-03-31,DA6,IDQ06,Ex-British Armed Forces Indicator,*,*,*,555.0,555.0
2024-04-01,2025-03-31,DA6,IDQ08,Disability Code,*,*,*,*,*
2024-04-01,2025-03-31,DA6,IDQ09,Sexual Orientation Code,*,*,*,555.0,555.0
2024-04-01,2025-03-31,DA6,IDQ10,Religion Code,*,*,*,555.0,555.0
2024-04-01,2025-03-31,DA6,IDQ11,Referral Received Date,555.0,*,*,*,555.0
2024-04-01,2025-03-31,DA6,IDQ12,Referral Discharge Date,170.0,*,*,390.0,555.0
2024-04-01,2025-03-31,DA6,IDQ13,Referral Discharge Reason,170.0,*,*,*,170.0
2024-04-01,2025-03-31,DA6,IDQ16,Organisation Identifier (Code of Commissioner),555.0,*,*,*,555.0
2024-04-01,2025-03-31,DA6,IDQ17,Consultation Medium Used,1245.0,*,*,*,1245.0
2024-04-01,2025-03-31,DA6,IDQ18,Care Contact Therapy Mode,1245.0,*,*,*,1245.0
2024-04-01,2025-03-31,DA6,IDQ19,Psychotropic Medication Usage Indicator Code,*,*,*,1245.0,1245.0
2024-04-01,2025-03-31,DA6,IDQ20,Internet Enabled Therapy Programme,*,*,*,1245.0,1245.0
2024-04-01,2025-03-31,DA6,IDQ21,Long Term Condition Flag,1245.0,*,*,*,1245.0
2024-04-01,2025-03-31,DA6,IDQ22,Care Activity Therapy Type,1370.0,*,*,*,1370.0
2024-04-01,2025-03-31,DA6,IDQ26,Adult Mental Health Care Cluster,*,*,*,555.0,555.0
2024-04-01,2025-03-31,DA6,IDQ31,Assessment of Initial Caseness,100.0,*,*,*,100.0
2024-04-01,2025-03-31,DA6,IDQ32,Paired Score Completeness,95.0,*,*,*,100.0
2024-04-01,2025-03-31,DA6,IDQ33,ADSM Completeness,*,*,*,*,100.0
2024-04-01,2025-03-31,DA6,IDQ38,Validity of Treatment Questionnaire Date,205.0,*,30.0,*,230.0
2024-04-01,2025-03-31,DA6,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),200.0,*,*,*,200.0
2024-04-01,2025-03-31,DA6,IDQ40,Validity of Treatment Questionnaire Question 1 Score,40.0,*,*,*,40.0
2024-04-01,2025-03-31,DA6,IDQ41,Validity of Treatment Questionnaire Question 2 Score,40.0,*,*,*,40.0
2024-04-01,2025-03-31,DA6,IDQ42,Validity of Treatment Questionnaire Question 3 Score,40.0,*,*,*,40.0
2024-04-01,2025-03-31,DA6,IDQ43,Validity of Treatment Questionnaire Question 4 Score,40.0,*,*,*,40.0
2024-04-01,2025-03-31,DA6,IDQ44,Validity of Treatment Questionnaire Question 5 Score,40.0,*,*,*,40.0
2024-04-01,2025-03-31,DA6,IDQ45,Validity of Treatment Questionnaire Question 6 Score,40.0,*,*,*,40.0
2024-04-01,2025-03-31,DA6,IDQ46,Validity of All PEQ Treatment Fields,40.0,*,*,*,40.0
2024-04-01,2025-03-31,DA6,IDQ47,Validity of Assessment Questionnaire Date,410.0,*,*,*,415.0
2024-04-01,2025-03-31,DA6,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),65.0,*,180.0,*,250.0
2024-04-01,2025-03-31,DA6,IDQ49,Validity of Assessment 1 Field,110.0,*,*,*,110.0
2024-04-01,2025-03-31,DA6,IDQ50,Validity of Assessment 2 Field,110.0,*,*,*,110.0
2024-04-01,2025-03-31,DA6,IDQ51,Validity of Assessment 3 Field,110.0,*,*,*,110.0
2024-04-01,2025-03-31,DA6,IDQ52,Validity of Assessment 4 Field,*,*,*,*,*
2024-04-01,2025-03-31,DA6,IDQ53,Validity of Satisfaction Question 1 Score,110.0,*,*,*,110.0
2024-04-01,2025-03-31,DAX02,IDQ01,NHS Number Status,*,*,*,940.0,940.0
2024-04-01,2025-03-31,DAX02,IDQ02,Age At Start Of Reporting Period,940.0,*,*,*,940.0
2024-04-01,2025-03-31,DAX02,IDQ03,Postcode District,940.0,*,*,*,940.0
2024-04-01,2025-03-31,DAX02,IDQ04,Gender,875.0,70.0,*,*,940.0
2024-04-01,2025-03-31,DAX02,IDQ05,Ethnic Category,745.0,*,*,195.0,940.0
2024-04-01,2025-03-31,DAX02,IDQ06,Ex-British Armed Forces Indicator,130.0,*,*,810.0,940.0
2024-04-01,2025-03-31,DAX02,IDQ08,Disability Code,*,*,*,*,*
2024-04-01,2025-03-31,DAX02,IDQ09,Sexual Orientation Code,*,*,*,940.0,940.0
2024-04-01,2025-03-31,DAX02,IDQ10,Religion Code,*,*,*,940.0,940.0
