ReportingPeriodStartDate,ReportingPeriodEndDate,OrgCode,MeasureID,MeasureName,Valid_Suppressed,Default_Suppressed,Invalid_Suppressed,Missing_Suppressed,Denominator_Suppressed
01/04/2022,31/03/2023,RPG,IDQ17,Consultation Medium Used,32960,*,2520,920,36400
01/04/2022,31/03/2023,RPG,IDQ18,Care Contact Therapy Mode,36365,*,*,35,36400
01/04/2022,31/03/2023,RPG,IDQ19,Psychotropic Medication Usage Indicator Code,32965,1055,*,2380,36400
01/04/2022,31/03/2023,RPG,IDQ20,Internet Enabled Therapy Programme,10,*,*,36385,36400
01/04/2022,31/03/2023,RPG,IDQ21,Long Term Condition Flag,36400,*,*,*,36400
01/04/2022,31/03/2023,RPG,IDQ22,Care Activity Therapy Type,38620,*,10,*,38630
01/04/2022,31/03/2023,RPG,IDQ26,Adult Mental Health Care Cluster,4400,*,*,5725,10125
01/04/2022,31/03/2023,RPG,IDQ31,Assessment of Initial Caseness,3130,*,*,*,3140
01/04/2022,31/03/2023,RPG,IDQ32,Paired Score Completeness,3100,*,*,*,3140
01/04/2022,31/03/2023,RPG,IDQ33,ADSM Completeness,225,*,*,*,3140
01/04/2022,31/03/2023,RPG,IDQ38,Validity of Treatment Questionnaire Date,3470,*,35,*,3510
01/04/2022,31/03/2023,RPG,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),2970,*,175,*,3145
01/04/2022,31/03/2023,RPG,IDQ40,Validity of Treatment Questionnaire Question 1 Score,465,*,*,*,465
01/04/2022,31/03/2023,RPG,IDQ41,Validity of Treatment Questionnaire Question 2 Score,465,*,*,*,465
01/04/2022,31/03/2023,RPG,IDQ42,Validity of Treatment Questionnaire Question 3 Score,465,*,*,*,465
01/04/2022,31/03/2023,RPG,IDQ43,Validity of Treatment Questionnaire Question 4 Score,465,*,*,*,465
01/04/2022,31/03/2023,RPG,IDQ44,Validity of Treatment Questionnaire Question 5 Score,465,*,*,*,465
01/04/2022,31/03/2023,RPG,IDQ45,Validity of Treatment Questionnaire Question 6 Score,70,*,*,*,70
01/04/2022,31/03/2023,RPG,IDQ46,Validity of All PEQ Treatment Fields,465,*,*,*,465
01/04/2022,31/03/2023,RPG,IDQ47,Validity of Assessment Questionnaire Date,185,*,*,*,185
01/04/2022,31/03/2023,RPG,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),50,*,45,*,95
01/04/2022,31/03/2023,RPG,IDQ49,Validity of Assessment 1 Field,130,*,*,*,130
01/04/2022,31/03/2023,RPG,IDQ50,Validity of Assessment 2 Field,130,*,*,*,130
01/04/2022,31/03/2023,RPG,IDQ51,Validity of Assessment 3 Field,130,*,*,*,130
01/04/2022,31/03/2023,RPG,IDQ52,Validity of Assessment 4 Field,130,*,*,*,130
01/04/2022,31/03/2023,RPG,IDQ53,Validity of Satisfaction Question 1 Score,130,*,*,*,130
01/04/2022,31/03/2023,RQX,IDQ01,NHS Number Status,17170,*,*,*,17170
01/04/2022,31/03/2023,RQX,IDQ02,Age At Start Of Reporting Period,17170,*,*,*,17170
01/04/2022,31/03/2023,RQX,IDQ03,Postcode District,17105,*,*,65,17170
01/04/2022,31/03/2023,RQX,IDQ04,Gender,16785,260,*,125,17170
01/04/2022,31/03/2023,RQX,IDQ05,Ethnic Category,16765,405,*,*,17170
01/04/2022,31/03/2023,RQX,IDQ06,Ex-British Armed Forces Indicator,16695,*,*,480,17170
01/04/2022,31/03/2023,RQX,IDQ08,Disability Code,9275,*,*,*,9275
01/04/2022,31/03/2023,RQX,IDQ09,Sexual Orientation Code,13730,*,*,4025,17755
01/04/2022,31/03/2023,RQX,IDQ10,Religion Code,8650,*,*,8830,17480
01/04/2022,31/03/2023,RQX,IDQ11,Referral Received Date,16835,*,*,*,16835
01/04/2022,31/03/2023,RQX,IDQ12,Referral Discharge Date,13775,*,*,3060,16835
01/04/2022,31/03/2023,RQX,IDQ13,Referral Discharge Reason,13605,*,160,10,13775
01/04/2022,31/03/2023,RQX,IDQ16,Organisation Identifier (Code of Commissioner),16835,*,*,*,16835
01/04/2022,31/03/2023,RQX,IDQ17,Consultation Medium Used,47890,*,2740,*,50630
01/04/2022,31/03/2023,RQX,IDQ18,Care Contact Therapy Mode,50630,*,*,*,50630
01/04/2022,31/03/2023,RQX,IDQ19,Psychotropic Medication Usage Indicator Code,38645,3175,6340,2470,50630
01/04/2022,31/03/2023,RQX,IDQ20,Internet Enabled Therapy Programme,*,*,*,50630,50630
01/04/2022,31/03/2023,RQX,IDQ21,Long Term Condition Flag,50630,*,*,*,50630
01/04/2022,31/03/2023,RQX,IDQ22,Care Activity Therapy Type,46970,*,2870,220075,269915
01/04/2022,31/03/2023,RQX,IDQ26,Adult Mental Health Care Cluster,7705,*,*,9130,16835
01/04/2022,31/03/2023,RQX,IDQ31,Assessment of Initial Caseness,4280,*,*,*,4285
01/04/2022,31/03/2023,RQX,IDQ32,Paired Score Completeness,4220,*,*,*,4285
01/04/2022,31/03/2023,RQX,IDQ33,ADSM Completeness,630,*,*,*,4285
01/04/2022,31/03/2023,RQX,IDQ38,Validity of Treatment Questionnaire Date,755,*,25,*,780
01/04/2022,31/03/2023,RQX,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),780,*,*,*,780
01/04/2022,31/03/2023,RQX,IDQ40,Validity of Treatment Questionnaire Question 1 Score,10,*,*,*,10
01/04/2022,31/03/2023,RQX,IDQ41,Validity of Treatment Questionnaire Question 2 Score,10,*,*,*,10
01/04/2022,31/03/2023,RQX,IDQ42,Validity of Treatment Questionnaire Question 3 Score,10,*,*,*,10
01/04/2022,31/03/2023,RQX,IDQ43,Validity of Treatment Questionnaire Question 4 Score,10,*,*,*,10
01/04/2022,31/03/2023,RQX,IDQ44,Validity of Treatment Questionnaire Question 5 Score,10,*,*,*,10
01/04/2022,31/03/2023,RQX,IDQ45,Validity of Treatment Questionnaire Question 6 Score,5,*,5,*,10
01/04/2022,31/03/2023,RQX,IDQ46,Validity of All PEQ Treatment Fields,45,*,5,*,50
01/04/2022,31/03/2023,RQX,IDQ47,Validity of Assessment Questionnaire Date,760,*,10,*,775
01/04/2022,31/03/2023,RQX,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),195,*,565,*,760
01/04/2022,31/03/2023,RQX,IDQ49,Validity of Assessment 1 Field,15,*,*,*,15
01/04/2022,31/03/2023,RQX,IDQ50,Validity of Assessment 2 Field,15,*,*,*,15
01/04/2022,31/03/2023,RQX,IDQ51,Validity of Assessment 3 Field,15,*,*,*,15
01/04/2022,31/03/2023,RQX,IDQ52,Validity of Assessment 4 Field,15,*,*,*,15
01/04/2022,31/03/2023,RQX,IDQ53,Validity of Satisfaction Question 1 Score,15,*,*,*,15
01/04/2022,31/03/2023,RQY12,IDQ01,NHS Number Status,15790,*,*,*,15790
01/04/2022,31/03/2023,RQY12,IDQ02,Age At Start Of Reporting Period,15790,*,*,*,15790
01/04/2022,31/03/2023,RQY12,IDQ03,Postcode District,15735,*,*,55,15790
01/04/2022,31/03/2023,RQY12,IDQ04,Gender,15770,5,*,15,15790
01/04/2022,31/03/2023,RQY12,IDQ05,Ethnic Category,15125,75,*,590,15790
01/04/2022,31/03/2023,RQY12,IDQ06,Ex-British Armed Forces Indicator,7525,*,*,8265,15790
01/04/2022,31/03/2023,RQY12,IDQ08,Disability Code,8840,*,*,*,8840
01/04/2022,31/03/2023,RQY12,IDQ09,Sexual Orientation Code,13955,*,*,2175,16130
01/04/2022,31/03/2023,RQY12,IDQ10,Religion Code,9775,*,*,6270,16045
01/04/2022,31/03/2023,RQY12,IDQ11,Referral Received Date,15590,*,*,*,15590
01/04/2022,31/03/2023,RQY12,IDQ12,Referral Discharge Date,11325,*,*,4265,15590
01/04/2022,31/03/2023,RQY12,IDQ13,Referral Discharge Reason,11325,*,*,*,11325
01/04/2022,31/03/2023,RQY12,IDQ16,Organisation Identifier (Code of Commissioner),15590,*,*,*,15590
01/04/2022,31/03/2023,RQY12,IDQ17,Consultation Medium Used,48650,*,4410,680,53740
01/04/2022,31/03/2023,RQY12,IDQ18,Care Contact Therapy Mode,51500,*,*,2240,53740
01/04/2022,31/03/2023,RQY12,IDQ19,Psychotropic Medication Usage Indicator Code,44740,505,*,8495,53740
01/04/2022,31/03/2023,RQY12,IDQ20,Internet Enabled Therapy Programme,*,*,*,53735,53740
01/04/2022,31/03/2023,RQY12,IDQ21,Long Term Condition Flag,53740,*,*,*,53740
01/04/2022,31/03/2023,RQY12,IDQ22,Care Activity Therapy Type,57725,*,*,10,57735
01/04/2022,31/03/2023,RQY12,IDQ26,Adult Mental Health Care Cluster,10860,*,*,4730,15590
01/04/2022,31/03/2023,RQY12,IDQ31,Assessment of Initial Caseness,4940,*,*,*,4940
01/04/2022,31/03/2023,RQY12,IDQ32,Paired Score Completeness,4895,*,*,*,4940
01/04/2022,31/03/2023,RQY12,IDQ33,ADSM Completeness,510,*,*,*,4940
01/04/2022,31/03/2023,RQY12,IDQ38,Validity of Treatment Questionnaire Date,5990,*,95,*,6085
01/04/2022,31/03/2023,RQY12,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),5315,*,75,*,5385
01/04/2022,31/03/2023,RQY12,IDQ40,Validity of Treatment Questionnaire Question 1 Score,555,*,*,*,555
01/04/2022,31/03/2023,RQY12,IDQ41,Validity of Treatment Questionnaire Question 2 Score,555,*,*,*,555
01/04/2022,31/03/2023,RQY12,IDQ42,Validity of Treatment Questionnaire Question 3 Score,555,*,*,*,555
01/04/2022,31/03/2023,RQY12,IDQ43,Validity of Treatment Questionnaire Question 4 Score,555,*,*,*,555
01/04/2022,31/03/2023,RQY12,IDQ44,Validity of Treatment Questionnaire Question 5 Score,555,*,*,*,555
01/04/2022,31/03/2023,RQY12,IDQ45,Validity of Treatment Questionnaire Question 6 Score,195,*,*,*,195
01/04/2022,31/03/2023,RQY12,IDQ46,Validity of All PEQ Treatment Fields,555,*,*,*,555
01/04/2022,31/03/2023,RQY12,IDQ47,Validity of Assessment Questionnaire Date,485,*,*,*,485
01/04/2022,31/03/2023,RQY12,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),200,*,230,*,425
01/04/2022,31/03/2023,RQY12,IDQ49,Validity of Assessment 1 Field,60,*,*,*,60
01/04/2022,31/03/2023,RQY12,IDQ50,Validity of Assessment 2 Field,60,*,*,*,60
01/04/2022,31/03/2023,RQY12,IDQ51,Validity of Assessment 3 Field,60,*,*,*,60
01/04/2022,31/03/2023,RQY12,IDQ52,Validity of Assessment 4 Field,55,*,*,*,55
01/04/2022,31/03/2023,RQY12,IDQ53,Validity of Satisfaction Question 1 Score,60,*,*,*,60
01/04/2022,31/03/2023,RQY58,IDQ01,NHS Number Status,3305,*,*,*,3305
01/04/2022,31/03/2023,RQY58,IDQ02,Age At Start Of Reporting Period,3305,*,*,*,3305
01/04/2022,31/03/2023,RQY58,IDQ03,Postcode District,3295,*,*,10,3305
01/04/2022,31/03/2023,RQY58,IDQ04,Gender,3300,*,*,5,3305
01/04/2022,31/03/2023,RQY58,IDQ05,Ethnic Category,3240,20,*,40,3305
01/04/2022,31/03/2023,RQY58,IDQ06,Ex-British Armed Forces Indicator,3100,*,*,205,3305
01/04/2022,31/03/2023,RQY58,IDQ08,Disability Code,3165,*,*,*,3165
01/04/2022,31/03/2023,RQY58,IDQ09,Sexual Orientation Code,2830,*,*,520,3350
01/04/2022,31/03/2023,RQY58,IDQ10,Religion Code,3065,*,*,280,3350
01/04/2022,31/03/2023,RQY58,IDQ11,Referral Received Date,3275,*,*,*,3275
01/04/2022,31/03/2023,RQY58,IDQ12,Referral Discharge Date,1760,*,*,1520,3275
01/04/2022,31/03/2023,RQY58,IDQ13,Referral Discharge Reason,1760,*,*,*,1760
01/04/2022,31/03/2023,RQY58,IDQ16,Organisation Identifier (Code of Commissioner),3275,*,*,*,3275
01/04/2022,31/03/2023,RQY58,IDQ17,Consultation Medium Used,13430,*,1365,*,14795
01/04/2022,31/03/2023,RQY58,IDQ18,Care Contact Therapy Mode,14795,*,*,*,14795
01/04/2022,31/03/2023,RQY58,IDQ19,Psychotropic Medication Usage Indicator Code,6870,165,*,7765,14795
01/04/2022,31/03/2023,RQY58,IDQ20,Internet Enabled Therapy Programme,*,*,*,14795,14795
01/04/2022,31/03/2023,RQY58,IDQ21,Long Term Condition Flag,14795,*,*,*,14795
01/04/2022,31/03/2023,RQY58,IDQ22,Care Activity Therapy Type,14865,*,*,*,14865
01/04/2022,31/03/2023,RQY58,IDQ26,Adult Mental Health Care Cluster,2730,*,*,550,3275
01/04/2022,31/03/2023,RQY58,IDQ31,Assessment of Initial Caseness,755,*,*,*,755
01/04/2022,31/03/2023,RQY58,IDQ32,Paired Score Completeness,710,*,*,*,755
01/04/2022,31/03/2023,RQY58,IDQ33,ADSM Completeness,90,*,*,*,755
01/04/2022,31/03/2023,RQY58,IDQ38,Validity of Treatment Questionnaire Date,1430,*,*,*,1430
01/04/2022,31/03/2023,RQY58,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),715,*,25,*,745
01/04/2022,31/03/2023,RQY58,IDQ40,Validity of Treatment Questionnaire Question 1 Score,100,*,*,*,100
01/04/2022,31/03/2023,RQY58,IDQ41,Validity of Treatment Questionnaire Question 2 Score,100,*,*,*,100
01/04/2022,31/03/2023,RQY58,IDQ42,Validity of Treatment Questionnaire Question 3 Score,100,*,*,*,100
01/04/2022,31/03/2023,RQY58,IDQ43,Validity of Treatment Questionnaire Question 4 Score,100,*,*,*,100
01/04/2022,31/03/2023,RQY58,IDQ44,Validity of Treatment Questionnaire Question 5 Score,100,*,*,*,100
01/04/2022,31/03/2023,RQY58,IDQ45,Validity of Treatment Questionnaire Question 6 Score,35,*,*,*,35
01/04/2022,31/03/2023,RQY58,IDQ46,Validity of All PEQ Treatment Fields,100,*,*,*,100
01/04/2022,31/03/2023,RQY58,IDQ47,Validity of Assessment Questionnaire Date,15,*,*,*,15
01/04/2022,31/03/2023,RQY58,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),*,*,*,*,*
01/04/2022,31/03/2023,RQY58,IDQ49,Validity of Assessment 1 Field,5,*,*,*,5
01/04/2022,31/03/2023,RQY58,IDQ50,Validity of Assessment 2 Field,5,*,*,*,5
01/04/2022,31/03/2023,RQY58,IDQ51,Validity of Assessment 3 Field,5,*,*,*,5
01/04/2022,31/03/2023,RQY58,IDQ52,Validity of Assessment 4 Field,5,*,*,*,5
01/04/2022,31/03/2023,RQY58,IDQ53,Validity of Satisfaction Question 1 Score,5,*,*,*,5
01/04/2022,31/03/2023,RQYMI,IDQ01,NHS Number Status,9915,*,*,*,9915
01/04/2022,31/03/2023,RQYMI,IDQ02,Age At Start Of Reporting Period,9915,*,*,*,9915
01/04/2022,31/03/2023,RQYMI,IDQ03,Postcode District,9870,*,*,45,9915
01/04/2022,31/03/2023,RQYMI,IDQ04,Gender,9910,*,*,*,9915
01/04/2022,31/03/2023,RQYMI,IDQ05,Ethnic Category,9155,35,*,725,9915
01/04/2022,31/03/2023,RQYMI,IDQ06,Ex-British Armed Forces Indicator,7685,*,*,2235,9915
01/04/2022,31/03/2023,RQYMI,IDQ08,Disability Code,9970,*,*,*,9970
01/04/2022,31/03/2023,RQYMI,IDQ09,Sexual Orientation Code,6260,*,*,3840,10095
01/04/2022,31/03/2023,RQYMI,IDQ10,Religion Code,6855,*,*,3235,10095
01/04/2022,31/03/2023,RQYMI,IDQ11,Referral Received Date,9785,*,*,*,9785
01/04/2022,31/03/2023,RQYMI,IDQ12,Referral Discharge Date,7060,*,*,2725,9785
01/04/2022,31/03/2023,RQYMI,IDQ13,Referral Discharge Reason,7060,*,*,*,7060
01/04/2022,31/03/2023,RQYMI,IDQ16,Organisation Identifier (Code of Commissioner),9785,*,*,*,9785
01/04/2022,31/03/2023,RQYMI,IDQ17,Consultation Medium Used,29865,*,2015,90,31965
01/04/2022,31/03/2023,RQYMI,IDQ18,Care Contact Therapy Mode,31690,*,*,275,31965
01/04/2022,31/03/2023,RQYMI,IDQ19,Psychotropic Medication Usage Indicator Code,28410,290,*,3270,31965
01/04/2022,31/03/2023,RQYMI,IDQ20,Internet Enabled Therapy Programme,*,*,*,31965,31965
01/04/2022,31/03/2023,RQYMI,IDQ21,Long Term Condition Flag,31965,*,*,*,31965
01/04/2022,31/03/2023,RQYMI,IDQ22,Care Activity Therapy Type,33680,*,*,*,33680
01/04/2022,31/03/2023,RQYMI,IDQ26,Adult Mental Health Care Cluster,6345,*,*,3440,9785
01/04/2022,31/03/2023,RQYMI,IDQ31,Assessment of Initial Caseness,2595,*,*,*,2595
01/04/2022,31/03/2023,RQYMI,IDQ32,Paired Score Completeness,2560,*,*,*,2595
01/04/2022,31/03/2023,RQYMI,IDQ33,ADSM Completeness,320,*,*,*,2595
01/04/2022,31/03/2023,RQYMI,IDQ38,Validity of Treatment Questionnaire Date,7930,*,50,*,7980
01/04/2022,31/03/2023,RQYMI,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),6520,*,155,*,6675
01/04/2022,31/03/2023,RQYMI,IDQ40,Validity of Treatment Questionnaire Question 1 Score,725,*,*,*,725
01/04/2022,31/03/2023,RQYMI,IDQ41,Validity of Treatment Questionnaire Question 2 Score,725,*,*,*,725
01/04/2022,31/03/2023,RQYMI,IDQ42,Validity of Treatment Questionnaire Question 3 Score,725,*,*,*,725
01/04/2022,31/03/2023,RQYMI,IDQ43,Validity of Treatment Questionnaire Question 4 Score,725,*,*,*,725
01/04/2022,31/03/2023,RQYMI,IDQ44,Validity of Treatment Questionnaire Question 5 Score,725,*,*,*,725
01/04/2022,31/03/2023,RQYMI,IDQ45,Validity of Treatment Questionnaire Question 6 Score,255,*,*,*,255
01/04/2022,31/03/2023,RQYMI,IDQ46,Validity of All PEQ Treatment Fields,725,*,*,*,725
01/04/2022,31/03/2023,RQYMI,IDQ47,Validity of Assessment Questionnaire Date,85,*,*,*,85
01/04/2022,31/03/2023,RQYMI,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),15,*,65,*,80
01/04/2022,31/03/2023,RQYMI,IDQ49,Validity of Assessment 1 Field,15,*,*,*,15
01/04/2022,31/03/2023,RQYMI,IDQ50,Validity of Assessment 2 Field,15,*,*,*,15
01/04/2022,31/03/2023,RQYMI,IDQ51,Validity of Assessment 3 Field,15,*,*,*,15
01/04/2022,31/03/2023,RQYMI,IDQ52,Validity of Assessment 4 Field,15,*,*,*,15
01/04/2022,31/03/2023,RQYMI,IDQ53,Validity of Satisfaction Question 1 Score,15,*,*,*,15
01/04/2022,31/03/2023,RQYPR,IDQ01,NHS Number Status,8450,*,*,*,8450
01/04/2022,31/03/2023,RQYPR,IDQ02,Age At Start Of Reporting Period,8450,*,*,*,8450
01/04/2022,31/03/2023,RQYPR,IDQ03,Postcode District,8425,*,*,25,8450
01/04/2022,31/03/2023,RQYPR,IDQ04,Gender,8380,10,*,60,8450
01/04/2022,31/03/2023,RQYPR,IDQ05,Ethnic Category,8365,85,*,*,8450
01/04/2022,31/03/2023,RQYPR,IDQ06,Ex-British Armed Forces Indicator,7050,*,*,1400,8450
01/04/2022,31/03/2023,RQYPR,IDQ08,Disability Code,2165,*,*,*,2165
01/04/2022,31/03/2023,RQYPR,IDQ09,Sexual Orientation Code,7465,*,*,1305,8770
01/04/2022,31/03/2023,RQYPR,IDQ10,Religion Code,7415,*,*,1365,8775
01/04/2022,31/03/2023,RQYPR,IDQ11,Referral Received Date,8275,*,*,*,8275
01/04/2022,31/03/2023,RQYPR,IDQ12,Referral Discharge Date,5685,*,*,2590,8275
01/04/2022,31/03/2023,RQYPR,IDQ13,Referral Discharge Reason,5680,*,*,*,5685
01/04/2022,31/03/2023,RQYPR,IDQ16,Organisation Identifier (Code of Commissioner),8275,*,*,*,8275
01/04/2022,31/03/2023,RQYPR,IDQ17,Consultation Medium Used,29510,*,1640,490,31640
01/04/2022,31/03/2023,RQYPR,IDQ18,Care Contact Therapy Mode,29975,*,*,1670,31640
01/04/2022,31/03/2023,RQYPR,IDQ19,Psychotropic Medication Usage Indicator Code,25260,685,*,5695,31640
01/04/2022,31/03/2023,RQYPR,IDQ20,Internet Enabled Therapy Programme,10,*,*,31630,31640
01/04/2022,31/03/2023,RQYPR,IDQ21,Long Term Condition Flag,31640,*,*,*,31640
01/04/2022,31/03/2023,RQYPR,IDQ22,Care Activity Therapy Type,32940,*,*,20,32960
01/04/2022,31/03/2023,RQYPR,IDQ26,Adult Mental Health Care Cluster,5795,*,*,2480,8275
01/04/2022,31/03/2023,RQYPR,IDQ31,Assessment of Initial Caseness,2485,*,*,*,2485
01/04/2022,31/03/2023,RQYPR,IDQ32,Paired Score Completeness,2435,*,*,*,2485
01/04/2022,31/03/2023,RQYPR,IDQ33,ADSM Completeness,255,*,*,*,2485
01/04/2022,31/03/2023,RQYPR,IDQ38,Validity of Treatment Questionnaire Date,2575,*,50,*,2620
01/04/2022,31/03/2023,RQYPR,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),1925,*,80,*,2005
01/04/2022,31/03/2023,RQYPR,IDQ40,Validity of Treatment Questionnaire Question 1 Score,280,*,*,*,280
01/04/2022,31/03/2023,RQYPR,IDQ41,Validity of Treatment Questionnaire Question 2 Score,280,*,*,*,280
01/04/2022,31/03/2023,RQYPR,IDQ42,Validity of Treatment Questionnaire Question 3 Score,280,*,*,*,280
01/04/2022,31/03/2023,RQYPR,IDQ43,Validity of Treatment Questionnaire Question 4 Score,280,*,*,*,280
01/04/2022,31/03/2023,RQYPR,IDQ44,Validity of Treatment Questionnaire Question 5 Score,280,*,*,*,280
01/04/2022,31/03/2023,RQYPR,IDQ45,Validity of Treatment Questionnaire Question 6 Score,95,*,*,*,95
01/04/2022,31/03/2023,RQYPR,IDQ46,Validity of All PEQ Treatment Fields,280,*,*,*,280
01/04/2022,31/03/2023,RQYPR,IDQ47,Validity of Assessment Questionnaire Date,670,*,5,*,680
01/04/2022,31/03/2023,RQYPR,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),95,*,410,*,505
01/04/2022,31/03/2023,RQYPR,IDQ49,Validity of Assessment 1 Field,105,*,*,*,105
01/04/2022,31/03/2023,RQYPR,IDQ50,Validity of Assessment 2 Field,105,*,*,*,105
01/04/2022,31/03/2023,RQYPR,IDQ51,Validity of Assessment 3 Field,105,*,*,*,105
01/04/2022,31/03/2023,RQYPR,IDQ52,Validity of Assessment 4 Field,105,*,*,*,105
01/04/2022,31/03/2023,RQYPR,IDQ53,Validity of Satisfaction Question 1 Score,105,*,*,*,105
01/04/2022,31/03/2023,RRE,IDQ01,NHS Number Status,69130,*,*,*,69130
01/04/2022,31/03/2023,RRE,IDQ02,Age At Start Of Reporting Period,69130,*,*,*,69130
01/04/2022,31/03/2023,RRE,IDQ03,Postcode District,69075,*,*,60,69130
01/04/2022,31/03/2023,RRE,IDQ04,Gender,68875,20,110,125,69130
01/04/2022,31/03/2023,RRE,IDQ05,Ethnic Category,62955,380,*,5795,69130
01/04/2022,31/03/2023,RRE,IDQ06,Ex-British Armed Forces Indicator,42780,*,*,26350,69130
01/04/2022,31/03/2023,RRE,IDQ08,Disability Code,64620,*,*,*,64620
01/04/2022,31/03/2023,RRE,IDQ09,Sexual Orientation Code,40450,*,*,29755,70205
01/04/2022,31/03/2023,RRE,IDQ10,Religion Code,45025,*,*,25420,70445
01/04/2022,31/03/2023,RRE,IDQ11,Referral Received Date,68120,*,50,*,68170
01/04/2022,31/03/2023,RRE,IDQ12,Referral Discharge Date,51115,*,*,17060,68170
01/04/2022,31/03/2023,RRE,IDQ13,Referral Discharge Reason,50950,*,165,*,51115
01/04/2022,31/03/2023,RRE,IDQ16,Organisation Identifier (Code of Commissioner),68170,*,*,*,68170
01/04/2022,31/03/2023,RRE,IDQ17,Consultation Medium Used,240410,*,14745,550,255705
01/04/2022,31/03/2023,RRE,IDQ18,Care Contact Therapy Mode,255635,*,*,65,255705
01/04/2022,31/03/2023,RRE,IDQ19,Psychotropic Medication Usage Indicator Code,241800,2275,*,11625,255705
01/04/2022,31/03/2023,RRE,IDQ20,Internet Enabled Therapy Programme,50,*,*,255655,255705
01/04/2022,31/03/2023,RRE,IDQ21,Long Term Condition Flag,255705,*,*,*,255705
01/04/2022,31/03/2023,RRE,IDQ22,Care Activity Therapy Type,257035,*,2905,4090,264030
01/04/2022,31/03/2023,RRE,IDQ26,Adult Mental Health Care Cluster,46850,*,*,21320,68170
01/04/2022,31/03/2023,RRE,IDQ31,Assessment of Initial Caseness,23400,*,*,*,23405
01/04/2022,31/03/2023,RRE,IDQ32,Paired Score Completeness,23285,*,*,*,23405
01/04/2022,31/03/2023,RRE,IDQ33,ADSM Completeness,2775,*,*,*,23405
01/04/2022,31/03/2023,RRE,IDQ38,Validity of Treatment Questionnaire Date,4445,*,30,*,4475
01/04/2022,31/03/2023,RRE,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),4075,*,260,*,4335
01/04/2022,31/03/2023,RRE,IDQ40,Validity of Treatment Questionnaire Question 1 Score,560,*,*,*,560
01/04/2022,31/03/2023,RRE,IDQ41,Validity of Treatment Questionnaire Question 2 Score,560,*,*,*,560
01/04/2022,31/03/2023,RRE,IDQ42,Validity of Treatment Questionnaire Question 3 Score,560,*,*,*,560
01/04/2022,31/03/2023,RRE,IDQ43,Validity of Treatment Questionnaire Question 4 Score,560,*,*,*,560
01/04/2022,31/03/2023,RRE,IDQ44,Validity of Treatment Questionnaire Question 5 Score,560,*,*,*,560
01/04/2022,31/03/2023,RRE,IDQ45,Validity of Treatment Questionnaire Question 6 Score,220,*,*,*,220
01/04/2022,31/03/2023,RRE,IDQ46,Validity of All PEQ Treatment Fields,560,*,*,*,560
01/04/2022,31/03/2023,RRE,IDQ47,Validity of Assessment Questionnaire Date,700,*,10,*,710
01/04/2022,31/03/2023,RRE,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),100,*,395,*,495
01/04/2022,31/03/2023,RRE,IDQ49,Validity of Assessment 1 Field,165,*,*,*,165
01/04/2022,31/03/2023,RRE,IDQ50,Validity of Assessment 2 Field,165,*,*,*,165
01/04/2022,31/03/2023,RRE,IDQ51,Validity of Assessment 3 Field,160,*,*,*,160
01/04/2022,31/03/2023,RRE,IDQ52,Validity of Assessment 4 Field,165,*,*,*,165
01/04/2022,31/03/2023,RRE,IDQ53,Validity of Satisfaction Question 1 Score,165,*,*,*,165
01/04/2022,31/03/2023,RRF,IDQ01,NHS Number Status,2560,*,*,5,2565
01/04/2022,31/03/2023,RRF,IDQ02,Age At Start Of Reporting Period,2565,*,*,*,2565
01/04/2022,31/03/2023,RRF,IDQ03,Postcode District,2555,*,*,10,2565
01/04/2022,31/03/2023,RRF,IDQ04,Gender,2565,*,*,*,2565
01/04/2022,31/03/2023,RRF,IDQ05,Ethnic Category,2325,240,*,*,2565
01/04/2022,31/03/2023,RRF,IDQ06,Ex-British Armed Forces Indicator,1655,*,*,910,2565
01/04/2022,31/03/2023,RRF,IDQ08,Disability Code,340,*,*,*,340
01/04/2022,31/03/2023,RRF,IDQ09,Sexual Orientation Code,*,*,*,2565,2565
01/04/2022,31/03/2023,RRF,IDQ10,Religion Code,*,*,*,2565,2565
01/04/2022,31/03/2023,RRF,IDQ11,Referral Received Date,2535,*,*,*,2535
01/04/2022,31/03/2023,RRF,IDQ12,Referral Discharge Date,965,*,*,1570,2535
01/04/2022,31/03/2023,RRF,IDQ13,Referral Discharge Reason,*,*,*,965,965
01/04/2022,31/03/2023,RRF,IDQ16,Organisation Identifier (Code of Commissioner),2535,*,*,*,2535
01/04/2022,31/03/2023,RRF,IDQ17,Consultation Medium Used,4095,*,*,*,4095
